DEBUG 2021-07-20 00:14:11,095 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.GiveBacks.Dto.CreateOrUpdateGiveBackDto
DEBUG 2021-07-20 00:14:11,095 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.GiveBacks.Dto.GiveBackDto
DEBUG 2021-07-20 00:14:11,095 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.Employees.Dto.CreateOrUpdateEmployeeDto
DEBUG 2021-07-20 00:14:11,095 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.Employees.Dto.EmployeeDto
DEBUG 2021-07-20 00:14:11,095 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.Borrows.Dto.BorrowDto
DEBUG 2021-07-20 00:14:11,095 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.Borrows.Dto.CreateOrUpdateBorrowDto
DEBUG 2021-07-20 00:14:11,095 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.Books.Dto.BookDto
DEBUG 2021-07-20 00:14:11,096 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.Books.Dto.CreateOrUpdateBookDto
DEBUG 2021-07-20 00:14:11,096 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.BookReaderUsings.Dto.BookReaderUsingDto
DEBUG 2021-07-20 00:14:11,096 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.BookReaderUsings.Dto.CreateOrUpdateBookReaderUsingDto
DEBUG 2021-07-20 00:14:11,096 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.BookLiquidations.Dto.BookLiquidationDto
DEBUG 2021-07-20 00:14:11,096 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.BookLiquidations.Dto.CreateBookLiquidationDto
DEBUG 2021-07-20 00:14:11,096 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.BookGiveBacks.Dto.BookGiveBackDto
DEBUG 2021-07-20 00:14:11,096 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.BookGiveBacks.Dto.CreateOrUpdateBookGiveBackDto
DEBUG 2021-07-20 00:14:11,096 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.BookFields.Dto.BookFieldDto
DEBUG 2021-07-20 00:14:11,097 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.BookFields.Dto.CreateOrUpdateBookFieldDto
DEBUG 2021-07-20 00:14:11,097 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.BookClassifies.Dto.BookClassifyDto
DEBUG 2021-07-20 00:14:11,097 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.BookClassifies.Dto.CreateOrUpdateBookClassifyDto
DEBUG 2021-07-20 00:14:11,097 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.BookCategories.Dto.BookCategoryDto
DEBUG 2021-07-20 00:14:11,097 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.BookCategories.Dto.CreateOrUpdateBookCategoryDto
DEBUG 2021-07-20 00:14:11,097 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.BookBorrows.Dto.BookBorrowDto
DEBUG 2021-07-20 00:14:11,097 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.BookBorrows.Dto.CreateOrUpdateBookBorrowDto
DEBUG 2021-07-20 00:14:11,098 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.Web.Models.Account.TenantChangeViewModel
DEBUG 2021-07-20 00:14:11,098 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.Web.Models.Account.TenantSelectionViewModel+TenantInfo
DEBUG 2021-07-20 00:14:12,655 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.Violates.IViolateAppService' with service name 'app/violate'.
DEBUG 2021-07-20 00:14:12,656 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.Sessions.ISessionAppService' with service name 'app/session'.
DEBUG 2021-07-20 00:14:12,657 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.Users.IUserAppService' with service name 'app/user'.
DEBUG 2021-07-20 00:14:12,658 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.SearchInfos.ISearchInfoAppService' with service name 'app/searchInfo'.
DEBUG 2021-07-20 00:14:12,659 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.Roles.IRoleAppService' with service name 'app/role'.
DEBUG 2021-07-20 00:14:12,660 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.Readers.IReaderAppService' with service name 'app/reader'.
DEBUG 2021-07-20 00:14:12,661 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.Publishers.IPublisherAppService' with service name 'app/publisher'.
DEBUG 2021-07-20 00:14:12,662 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.Positions.IPositionAppService' with service name 'app/position'.
DEBUG 2021-07-20 00:14:12,662 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.PositionQuotas.IPositionQuotaAppService' with service name 'app/positionQuota'.
DEBUG 2021-07-20 00:14:12,663 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.OrganizationUnits.IOrganizationUnitAppService' with service name 'app/organizationUnit'.
DEBUG 2021-07-20 00:14:12,664 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.MyBooks.IMyBookAppService' with service name 'app/myBook'.
DEBUG 2021-07-20 00:14:12,665 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.MultiTenancy.ITenantAppService' with service name 'app/tenant'.
DEBUG 2021-07-20 00:14:12,666 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.Configuration.IConfigurationAppService' with service name 'app/configuration'.
DEBUG 2021-07-20 00:14:12,667 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.Authorization.Accounts.IAccountAppService' with service name 'app/account'.
DEBUG 2021-07-20 00:14:12,668 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.Liquidations.ILiquidationAppService' with service name 'app/liquidation'.
DEBUG 2021-07-20 00:14:12,669 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.GiveBacks.IGiveBackAppService' with service name 'app/giveBack'.
DEBUG 2021-07-20 00:14:12,670 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.Employees.IEmployeeAppService' with service name 'app/employee'.
DEBUG 2021-07-20 00:14:12,671 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.Borrows.IBorrowAppService' with service name 'app/borrow'.
DEBUG 2021-07-20 00:14:12,672 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.Books.IBookAppService' with service name 'app/book'.
DEBUG 2021-07-20 00:14:12,673 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.BookReaderUsings.IBookReaderUsingAppService' with service name 'app/bookReaderUsing'.
DEBUG 2021-07-20 00:14:12,674 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.BookLiquidations.IBookLiquidationAppService' with service name 'app/bookLiquidation'.
DEBUG 2021-07-20 00:14:12,675 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.BookGiveBacks.IBookGiveBackAppService' with service name 'app/bookGiveBack'.
DEBUG 2021-07-20 00:14:12,676 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.BookFields.IBookFieldAppService' with service name 'app/bookField'.
DEBUG 2021-07-20 00:14:12,677 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.BookClassifies.IBookClassifyAppService' with service name 'app/bookClassify'.
DEBUG 2021-07-20 00:14:12,678 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.BookCategories.IBookCategoryAppService' with service name 'app/bookCategory'.
DEBUG 2021-07-20 00:14:12,679 [67   ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'DTT.LRM.BookBorrows.IBookBorrowAppService' with service name 'app/bookBorrow'.
DEBUG 2021-07-20 00:14:15,519 [75   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is connected (on reconnected event): {"ConnectionId":"a22b2d28-0202-42ec-9889-4d09419b69b5","IpAddress":null,"TenantId":null,"UserId":6,"ConnectTime":"2021-07-20T00:14:15.4930249+07:00","Properties":{}}
WARN  2021-07-20 00:16:01,363 [74   ] naries.DictionaryBasedLocalizationSource - Can not find 'MainMenu' in localization source 'Abp'!
